PORADI,ID_NALEZ,DRUH,CESKE_JMENO,KAT_TAX,AUTOR,DATUM_OD,DATUM_DO,CAS,ID_LOKAL,NAZ_LOKAL,SITMAP,KATASTR,X,Y,ZDROJ,NEGATIV,POCET,ODHAD,POCITANO,REL_POC,METOD_SB,POKRYVN,PATROVITOST,FENOFAZE,KODHN,ETOLOGIE,KOMPLETNI_SEZNAM,POZNAMKA,UMIST_NAL,POP_BIOT,TAX_POZN,PROJEKT,DAT_SADA,ZAPSAL,VEROH,VALIDACE,VAL_POZN,GARANCE,GAR_POZN,VYHLASKA,EVD,REDLIST,STRUKT_POZN,CXLOKAL_POZN,CXLOKAL_Z,CXPRESNOST,DATI_INSERT,DATI_UPDATE,UPDATOR,KOD,ALP,ATL,BLS,BOR,CON,MAC,MED,PAN,STE,MATL,MBAL,MBLS,MMAC,MMED,REGION_CHK,CNTRY_CHK,row_n,range_Pnau,range_Ptel,range_both,IMPUTED,POSITIVE,YEAR,EVL,EVL_target,EVL_comb,MZCHU,PROTECT,PLANT_QUANT,PLANT_QUAL,TTP,PRIKOP,ZARUST,JINY,LandUseChange,Abandonment,HarmfulMow,HarmfulGrazing,GrazingByeffects,FertilizerUse,Afforestation,Invasives,NativeDominants,AbioticNaturalProcesses,Encroachment,BiomassAccumulation,Eutrophization,None,METHOD,TIMING,MOW,GRAZE,GRAZE_MET,MANAGEMENT_HET,OVERALL,SPEC_NUM,SUM_THREATS,HET_INN,SEGMENT_ID,BIOTOP,BIOTOP_SEZ,FSB,FSB_EVAL,HABITAT,STEJ_PR,SHAPE_Area,AREA_real,LENGTH_real,REPRE,ZACH,AREA_SITE,HET_OUT,NATURAL
5385,50257863,Phengaris nausithous,modrásek bahenní,Motýli,Beneš Jiří,20200812,20200812,NA,7774731,5771b2,5771,Životice u Dívčího Hradu,-51298493,-105095092,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,15,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 5:10,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: eutrofizace,hromadění organického materiálu (stařiny)",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,139,1,NA,1,FALSE,1,2020,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,NA,0,0,0,1,1,27190541,NA,-1 (100),-,-,NA,NA,16808266.7197,0,0,NA,NA,0,1,0
5386,50257861,Phengaris nausithous,modrásek bahenní,Motýli,Beneš Jiří,20200812,20200812,NA,7774730,5771b1,5771,Sádek u Dívčího Hradu,-51068525,-105123287,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 1:1,NA,"příkop u komunikace,zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: hojně, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: eutrofizace,hromadění organického materiálu (stařiny),sečení",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,139,1,NA,1,FALSE,1,2020,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,NA,0,0,0,1,2,27170270,NA,-1 (100),-,-,NA,NA,23327224.0552,0,0,NA,NA,0,1,0
5390,50257853,Phengaris nausithous,modrásek bahenní,Motýli,Beneš Jiří,20200812,20200812,NA,7774726,5771d1,5771,Ves Rudoltice,-51101793,-105549087,Kolektiv autorů (2020) Monitoring totenových modrásků. Monitoring druhů ČR. AOPK ČR.,0,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,pomer: 0:1,NA,příkop u komunikace,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"sta_pritomnostrostlin: jednotlivě, Perspektiva lokality: špatná, Negativní vlivy na lokalitě: eutrofizace,sečení",NA,NA,1,20210215,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,139,1,NA,1,FALSE,1,2020,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,0,1,26740164,NA,-1 (100),-,-,NA,NA,20056052.1534,0,0,NA,NA,0,1,0
369,65296518,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240718,20240718,NA,12670969,"Abertamy, stráň pod silnicí",5642,Abertamy,-85077674,-99531158,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: sukcese, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,141,1,NA,1,FALSE,0,2024,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,2,1,32830600,NA,"X12B (70), X7A (30)",moz.,moz.,NA,NA,45448.7218124,1029.44698791578,0,NA,NA,1029.44698791578,2,0
373,65296514,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240718,20240718,NA,12671807,"Abertamy, u Perninského rašeliniště",5642,Pernink,-85217821,-99538766,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: sukcese, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,141,1,NA,1,FALSE,0,2024,1,0,0.5,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,2,1,33300344,L10.1,L10.1 (100),L,L,91D0,100,6610.26186179,398.951537176967,0,NA,NA,398.951537176967,1,1
420,65296453,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240719,20240719,NA,12671494,"Abertamy, u Bystřice",5642,Abertamy,-85113587,-99591682,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,141,1,NA,1,FALSE,0,2024,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,32830492,NA,X6 (100),X,X,NA,NA,17072.1829199,93.9965760458726,0,NA,NA,93.9965760458726,1,0
471,65296368,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240718,20240718,NA,12671679,"Abertamy, pod Plešivcem",5643,Abertamy,-84991276,-99586732,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, příkop",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: sukcese, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,141,1,NA,1,FALSE,0,2024,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,2,1,32830459,NA,"X14 (60), X7B (40)",moz.,moz.,NA,NA,9474.61331903,631.792010929435,0,NA,NA,631.792010929435,2,0
481,65296353,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240729,20240729,NA,12671972,Nové Město u Jáchymova,5643,Jáchymov,-845403,-9965737,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, vliv: sukcese, absence či nedostatek péče, Perspektiva lokality: neznámá, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,141,1,NA,1,FALSE,0,2024,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,NA,1,0,0,2,2,32790072,T1.2,"T1.2 (90), T8.2B (10)",moz.,moz.,6520,90,140435.926383,46.8146350078459,0,NA,NA,46.8146350078459,2,1
105,65296929,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671881,"Srní, k Hrzínu",5644,Malý Hrzín,-83421649,-99672882,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, sukcese, expanzní druhy (mimo invazních), Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,3,1,32890568,NA,K3 (100),K,K,NA,NA,4528.69962269,0.801693122222787,0,NA,NA,0.801693122222787,1,0
176,65296817,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671743,Vrch u Srní,5644,Vrch,-83756129,-99809664,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, expanzní druhy (mimo invazních), sukcese, hromadění organického materiálu, invazní druhy, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,5,1,32520217,T1.1,"T1.1 (75), X12A (25)",moz.,moz.,6510,75,18793.3947446,2383.02385215485,0,NA,NA,2383.02385215485,2,1
310,65296613,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240729,20240729,NA,12671986,Suchá,5643,Jáchymov,-84187275,-99689325,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"TTP s pravidelným managementem, příkop, zarůstající louka bez managementu",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Pastva: extenzivní, vliv: nevhodná pastva (vysoká intenzita, termín apod.), Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,0,0,1,2,32600170,NA,X1 (100),X,X,NA,NA,628.312529393,140.036974292656,0,NA,NA,140.036974292656,1,0
331,65296581,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671093,Malý Hrzín,5644,Malý Hrzín,-83384221,-99679768,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, expanzní druhy (mimo invazních), sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,3,1,32890539,NA,K3 (100),K,K,NA,NA,65609.4571943,36.5491367701907,0,NA,NA,36.5491367701907,1,0
357,65296537,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671399,"Malý Hrzín, sušší louka",5644,Malý Hrzín,-83374055,-9967936,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, sukcese, expanzní druhy (mimo invazních), Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,3,1,32890047,T1.1,T1.1 (100),T,T,6510,100,14106.4762821,1317.69628305353,0,NA,NA,1317.69628305353,1,1
480,65296355,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671148,Krásný Les,5644,Krásný Les,-83878341,-99895599,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, expanzní druhy (mimo invazních), sukcese, hromadění organického materiálu, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,4,1,32600647,NA,X12B (100),X,X,NA,NA,5397.75308587,35.9671056492953,0,NA,NA,35.9671056492953,1,0
570,65296228,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671962,Krásný Les,5643,Krásný Les,-83892946,-9989518,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, sukcese, expanzní druhy (mimo invazních), Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,3,1,32600273,NA,X12A (100),X,X,NA,NA,13210.9780001,55.2931774980389,0,NA,NA,55.2931774980389,1,0
627,65296138,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12672013,Vrch u Srní,5644,Vrch,-83747179,-9973909,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, sukcese, hromadění organického materiálu, expanzní druhy (mimo invazních), Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,NA,NA,0,0,NA,0,0,0,4,1,32520247,NA,"K3 (80), X7B (20)",moz.,moz.,NA,NA,97483.9243177,228.159152786713,0,NA,NA,228.159152786713,2,0
711,64098577,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,11947086,Krásný Les,5644,Krásný Les,-83860707,-99892507,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ne, vliv: absence či nedostatek péče, nevhodná pastva (vysoká intenzita, termín apod.), sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,1,2024,1,0,0.5,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,NA,1,0,0,3,2,32600252,NA,X12B (100),X,X,NA,NA,11008.2282835,55.8845489341766,0,NA,NA,55.8845489341766,1,0
718,64098567,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20220803,20220803,NA,11947146,Arnoldov,5643,Arnoldov,-84202392,-99806885,Kolektiv autorů (2022) Monitoring motýlů.,0,1,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,1,2022,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,32600070,NA,X12B (100),X,X,NA,NA,4467.58976329,0.0257457413317752,0,NA,NA,0.0257457413317752,1,0
719,64098566,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240719,20240719,NA,11947111,Arnoldov,5643,Arnoldov,-84199373,-99801567,Kolektiv autorů (2022) Monitoring motýlů.,0,3,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,1,2024,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,0,1,1,32600090,NA,X12B (100),X,X,NA,NA,12348.1547881,151.526207505725,0,NA,NA,151.526207505725,1,0
728,64098545,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,11947132,Krásný Les,5644,Krásný Les,-83860487,-99913576,Kolektiv autorů (2022) Monitoring motýlů.,0,10,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, expanzní druhy (mimo invazních), invazní druhy, sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: hojně",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,1,2024,1,0,0.5,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,4,1,32600643,NA,T1.5 (100),T,T,NA,NA,2365.57688732,249.233330849092,0,NA,NA,249.233330849092,1,0
735,64098536,Phengaris nausithous,modrásek bahenní,Motýli,Zdeněk Faltýnek Fric,20240718,20240718,NA,11947066,"Arnoldov, Plavno 1",5643,Hanušov,-84123172,-99850491,Kolektiv autorů (2022) Monitoring motýlů.,0,7,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"zarůstající louka bez managementu, TTP s pravidelným managementem",NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Poměr pohlaví: 4:3, Pastva: intenzivní, vliv: sukcese, absence či nedostatek péče, nevhodná pastva (vysoká intenzita, termín apod.), Perspektiva lokality: špatná, Přítomnost rostlin: hojně",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,142,1,NA,1,FALSE,1,2024,0,0,0,0,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,NA,NA,0,1,0,0,0,0,3,2,32490028,NA,"X12B (70), X7B (30)",moz.,moz.,NA,NA,9174.45393459,575.054213905634,0,NA,NA,575.054213905634,2,0
320,65296597,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,12671429,"Kotvina, pod Šumburkem",5644,Kotvina,-82830722,-99917483,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ne, Seč celoplošná: ano, vliv: nevhodná pastva (vysoká intenzita, termín apod.), hromadění organického materiálu, Perspektiva lokality: neznámá, Přítomnost rostlin: hojně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,143,1,NA,1,FALSE,0,2024,1,0,0.5,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,0,2,1,32470094,NA,T1.4 (100),T,T,NA,NA,22034.6075467,21339.9803716745,0,NA,NA,21339.9803716745,1,0
594,65296192,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20230815,20230815,NA,12671486,"Kotvina, pod Šumburkem",5644,Kotvina,-8283049,-9991729,Kolektiv autorů (2022) Monitoring motýlů.,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ano, vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: dominantně",NA,NA,1,20251009,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,143,1,NA,1,FALSE,0,2023,1,0,0.5,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,1,32470094,NA,T1.4 (100),T,T,NA,NA,22034.6075467,21605.4111927152,0,NA,NA,21605.4111927152,1,0
759,64098479,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,11947170,PP Louka vstavačů u Černýše,5644,Černýš,-83037195,-99797882,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,TTP s pravidelným managementem,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"Seč vhodně načasovaná: ano, Seč celoplošná: ne, vliv: žádný vliv, Perspektiva lokality: dobrá, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,143,1,NA,1,FALSE,1,2024,1,0,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,1,1,0,0,1,32390256,NA,X1 (100),X,X,NA,NA,8229.70534429,81.0030992772663,0,NA,NA,81.0030992772663,1,0
771,64098444,Phengaris nausithous,modrásek bahenní,Motýli,Tájek Přemysl,20240726,20240726,NA,11947145,Smilov,5644,Smilov nad Ohří,-83138486,-99770071,Kolektiv autorů (2022) Monitoring motýlů.,0,2,0,jedinci,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,zarůstající louka bez managementu,NA,Monitoring druhů ČR,Monitoring druhů ČR,Hejda Radek,1,NA,NA,Garantováno,NA,SO,"HD II, HD IV",NT,"vliv: absence či nedostatek péče, expanzní druhy (mimo invazních), sukcese, Perspektiva lokality: špatná, Přítomnost rostlin: jednotlivě",NA,NA,1,20250515,NA,NA,1061,0,0,0,0,100,0,0,0,0,0,0,0,0,0,keep,keep,143,1,NA,1,FALSE,1,2024,1,0,0.5,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,0,0,NA,0,0,0,3,1,32890448,NA,K3 (100),K,K,NA,NA,16822.7422544,701.918491858311,0,NA,NA,701.918491858311,1,0
